"unique_key","created_date","closed_date","complaint_type","descriptor","borough","incident_zip","status","latitude","longitude"
"70037122","2026-08-11T23:27:14.000","2026-08-12T01:59:38.000","Noise - Residential","Banging/Pounding","BROOKLYN","11236","Closed","40.63282658724899","-73.89998564299451"
"70032831","2026-08-11T23:26:58.000",,"Curb Condition","Defacement","QUEENS","11369","In Progress","40.76054588382383","-73.86712216741927"
"70026628","2026-08-11T23:26:55.000","2026-08-11T23:35:07.000","Noise - Residential","Banging/Pounding","BRONX","10457","Closed","40.84134470145586","-73.91254925675244"
"70031938","2026-08-11T23:26:35.000","2026-08-12T00:05:26.000","Non-Emergency Police Matter","Other (complaint details)","QUEENS","11372","Closed","40.75215676274358","-73.87339378295937"
"70034202","2026-08-11T23:26:34.000","2026-08-11T23:54:52.000","Illegal Parking","Commercial Overnight Parking","BROOKLYN","11201","Closed","40.703300591443224","-73.98958765752316"
"70037319","2026-08-11T23:26:17.000",,"Sidewalk Condition","Broken Sidewalk","QUEENS","11372","In Progress","40.75190006506147","-73.87713707909985"
"70035673","2026-08-11T23:26:13.000","2026-08-12T01:59:38.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11208","Closed","40.68193231473776","-73.8687714813724"
"70032817","2026-08-11T23:26:05.000",,"Consumer Complaint","Tow Truck Company","BRONX","10454","In Progress","40.80387464071187","-73.91365321323616"
"70035018","2026-08-11T23:26:05.000",,"Maintenance or Facility","Rodent Sighting","MANHATTAN","10002","In Progress","40.71828180623328","-73.99374830429952"
"70034991","2026-08-11T23:26:03.000","2026-08-12T01:02:24.000","Noise - Commercial","Banging/Pounding","MANHATTAN","10037","Closed","40.811155430049226","-73.94300597543369"
"70028613","2026-08-11T23:25:55.000",,"GENERAL","COOKING GAS","MANHATTAN","10013","Open","40.71472476581779","-73.99960680988757"
"70031046","2026-08-11T23:25:49.000","2026-08-12T01:08:55.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","10007","Closed","40.71382709536923","-74.0055586954454"
"70035352","2026-08-11T23:25:37.000",,"Water Quality","Odor/Taste","MANHATTAN","10029","In Progress","40.78995610451298","-73.94495618262616"
"70028849","2026-08-11T23:25:09.000",,"Illegal Parking","Blocked Hydrant","QUEENS","11378","In Progress","40.7332012358685","-73.89496745580082"
"70035541","2026-08-11T23:25:03.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11214","In Progress","40.60403573940088","-73.99164865896871"
"70032588","2026-08-11T23:24:56.000","2026-08-12T00:31:28.000","Noise - Residential","Banging/Pounding","BROOKLYN","11210","Closed","40.625739559026414","-73.94472416753165"
"70030897","2026-08-11T23:24:44.000",,"Water Maintenance","Fire Hydrant Running Full","MANHATTAN","10025","In Progress","40.78967436328081","-73.96984917561235"
"70028444","2026-08-11T23:23:55.000",,"WATER LEAK","SLOW LEAK","BRONX","10473","Open","40.82044163511422","-73.85365620697301"
"70031064","2026-08-11T23:23:08.000","2026-08-11T23:38:12.000","Noise - Residential","Loud Music/Party","MANHATTAN","10014","Closed","40.72997458675549","-74.00360807424809"
"70035749","2026-08-11T23:23:04.000",,"Food Establishment","Letter Grading","QUEENS","11365","In Progress","40.73939301097045","-73.78577257218423"
"70028415","2026-08-11T23:22:53.000",,"Indoor Air Quality","Ventilation","BROOKLYN","11233","In Progress","40.675651511986466","-73.9110036136785"
"70030683","2026-08-11T23:22:50.000","2026-08-11T23:45:17.000","Noise - Commercial","Loud Music/Party","QUEENS","11413","Closed","40.67542428164978","-73.73842990787368"
"70027157","2026-08-11T23:22:36.000",,"PLUMBING","WATER SUPPLY","BRONX","10458","Open","40.87530318681979","-73.88550419971034"
"70030020","2026-08-11T23:22:32.000",,"SAFETY","CARBON MONOXIDE DETECTOR","BROOKLYN","11204","Open","40.625844148971595","-73.97844296915943"
"70028556","2026-08-11T23:22:32.000",,"PLUMBING","BASIN/SINK","BROOKLYN","11204","Open","40.625844148971595","-73.97844296915943"
"70035879","2026-08-11T23:22:32.000",,"SAFETY","WINDOW GUARD BROKEN/MISSING","BROOKLYN","11204","Open","40.625844148971595","-73.97844296915943"
"70035971","2026-08-11T23:22:32.000",,"UNSANITARY CONDITION","MOLD","BROOKLYN","11204","Open","40.625844148971595","-73.97844296915943"
"70036019","2026-08-11T23:22:32.000",,"PAINT/PLASTER","WINDOW/FRAME","BROOKLYN","11204","Open","40.625844148971595","-73.97844296915943"
"70033978","2026-08-11T23:22:20.000","2026-08-12T00:46:03.000","Noise - Street/Sidewalk","Loud Talking","BRONX","10452","Closed","40.83582525592861","-73.92443873957221"
"70028396","2026-08-11T23:22:00.000",,"Street Light Condition","Street Light Out","BROOKLYN","11234","Open","40.63005974523469","-73.9251256481155"
"70031259","2026-08-11T23:21:51.000","2026-08-12T00:35:17.000","Noise - Residential","Banging/Pounding","BROOKLYN","11249","Closed","40.7196416237631","-73.95916293033073"
"70029009","2026-08-11T23:21:34.000","2026-08-12T01:02:08.000","Noise - Street/Sidewalk","Loud Music/Party","MANHATTAN","10027","Closed","40.810378951035936","-73.94357018002275"
"70027655","2026-08-11T23:21:21.000","2026-08-12T00:13:28.000","Illegal Parking","Posted Parking Sign Violation","BRONX","10455","Closed","40.812048577176455","-73.91025044710621"
"70033462","2026-08-11T23:21:10.000","2026-08-11T23:28:14.000","Noise - Residential","Banging/Pounding","MANHATTAN","10003","Closed","40.73793106129301","-73.98801615452346"
"70034003","2026-08-11T23:21:04.000","2026-08-12T00:13:20.000","Blocked Driveway","No Access","BRONX","10466","Closed","40.88684511299941","-73.83019384832896"
"70034614","2026-08-11T23:20:57.000",,"Drinking Water","Illness Caused by Drinking Water","BROOKLYN","11222","In Progress","40.72343221835533","-73.94046179148624"
"70037780","2026-08-11T23:20:51.000","2026-08-12T00:00:58.000","Noise - Street/Sidewalk","Loud Music/Party","QUEENS","11694","Closed","40.58024733012259","-73.83564256372388"
"70036323","2026-08-11T23:20:45.000","2026-08-11T23:41:30.000","Blocked Driveway","Partial Access","QUEENS","11419","Closed","40.68770973706399","-73.83256155984247"
"70029526","2026-08-11T23:20:43.000","2026-08-11T23:51:20.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10452","Closed","40.83072670386867","-73.92200539082559"
"70028095","2026-08-11T23:20:27.000","2026-08-12T00:46:03.000","Noise - Street/Sidewalk","Loud Talking","BRONX","10467","Closed","40.87780420691772","-73.86569451314791"
"70034885","2026-08-11T23:20:21.000","2026-08-11T23:38:10.000","Noise - Street/Sidewalk","Loud Music/Party","QUEENS","11434","Closed","40.676488087160585","-73.77138082023549"
"70034317","2026-08-11T23:20:11.000",,"Street Condition","Rough, Pitted or Cracked Roads","BROOKLYN","11208","In Progress","40.68282968044448","-73.86623502960315"
"70028158","2026-08-11T23:20:09.000",,"Illegal Parking","Blocked Hydrant","BROOKLYN","11204","In Progress","40.61883028748746","-73.99328214611717"
"70027091","2026-08-11T23:19:50.000",,"UNSANITARY CONDITION","PESTS","BRONX","10461","Open","40.84507541899949","-73.8277849032283"
"70028383","2026-08-11T23:19:50.000",,"Curb Condition","Defacement","QUEENS","11369","In Progress","40.7608890221479","-73.86716119014986"
"70035412","2026-08-11T23:19:43.000",,"Noise","Construction Equipment","BROOKLYN","11203","In Progress","40.65355262588382","-73.94502547802472"
"70034222","2026-08-11T23:19:39.000","2026-08-12T00:25:24.000","Noise - Residential","Loud Music/Party","BROOKLYN","11211","Closed","40.71752197015857","-73.95723787717327"
"70038081","2026-08-11T23:19:33.000",,"Illegal Dumping","Removal Request","BRONX","10463","In Progress","40.87731123620782","-73.90896543317626"
"70029026","2026-08-11T23:19:26.000","2026-08-11T23:57:55.000","Illegal Parking","Posted Parking Sign Violation","BRONX","10455","Closed","40.81913994843365","-73.91253508141854"
"70029825","2026-08-11T23:18:56.000",,"Taxi Complaint","Driver Complaint - Passenger","QUEENS","11430","In Progress","40.64832048620134","-73.78828125130184"
"70035609","2026-08-11T23:18:37.000","2026-08-11T23:48:18.000","Noise - Residential","Loud Music/Party","BROOKLYN","11225","Closed","40.670228022278586","-73.9604873234086"
"70028141","2026-08-11T23:18:04.000",,"Noise - Residential","Loud Talking","BROOKLYN","11229","In Progress","40.59802408790666","-73.9543076196607"
"70030621","2026-08-11T23:17:42.000",,"Illegal Dumping","Removal Request","BROOKLYN","11223","In Progress","40.5917661718679","-73.97217451227301"
"70032022","2026-08-11T23:17:34.000","2026-08-12T00:07:14.000","Illegal Parking","Posted Parking Sign Violation","BRONX","10456","Closed","40.81950817438279","-73.90953947810873"
"70034314","2026-08-11T23:17:00.000",,"Street Light Condition","Street Light Out","STATEN ISLAND","10304","Open","40.63200083144877","-74.07821630550463"
"70030342","2026-08-11T23:16:59.000",,"Blocked Driveway","No Access","QUEENS","11378","In Progress","40.71611376396088","-73.90611937721584"
"70028755","2026-08-11T23:16:26.000",,"Overgrown Tree/Branches","Hitting Building","QUEENS","11412","In Progress","40.69941410347681","-73.76268643358082"
"70037104","2026-08-11T23:16:22.000","2026-08-12T01:05:31.000","Noise - Residential","Banging/Pounding","BROOKLYN","11203","Closed","40.64962234512845","-73.94554765354334"
"70030387","2026-08-11T23:16:20.000",,"Illegal Parking","Posted Parking Sign Violation","QUEENS","11377","In Progress","40.7371442893241","-73.91709195342224"
"70035856","2026-08-11T23:16:18.000",,"Indoor Air Quality","Chemical Vapors/Gases/Odors","QUEENS","11354","In Progress","40.7642344506478","-73.81682478830226"
"70034749","2026-08-11T23:16:16.000",,"Noise - Residential","Loud Music/Party","BRONX","10454","In Progress","40.80809139818079","-73.92259182345386"
"70031187","2026-08-11T23:15:54.000",,"Sidewalk Condition","Blocked - Construction","BROOKLYN","11209","In Progress","40.614382289314825","-74.03171408219904"
"70037183","2026-08-11T23:15:48.000","2026-08-12T01:50:23.000","Illegal Parking","Blocked Hydrant","BROOKLYN","11220","Closed","40.64623419529996","-74.0076359136738"
"70026875","2026-08-11T23:15:46.000","2026-08-11T23:51:21.000","Illegal Parking","Double Parked Blocking Traffic","BROOKLYN","11216","Closed","40.688550621864756","-73.95631172854706"
"70031342","2026-08-11T23:15:37.000",,"Street Condition","Rough, Pitted or Cracked Roads","QUEENS","11355","In Progress","40.74294867841485","-73.82552274079517"
"70031952","2026-08-11T23:15:30.000","2026-08-11T23:17:01.000","Noise - Residential","Loud Music/Party","STATEN ISLAND","10314","Closed","40.60819714689271","-74.12306304628605"
"70028130","2026-08-11T23:15:26.000","2026-08-12T00:36:53.000","Blocked Driveway","No Access","BRONX","10467","Closed","40.87728511876898","-73.87516967051275"
"70030536","2026-08-11T23:15:16.000","2026-08-11T23:41:30.000","Illegal Parking","Blocked Hydrant","BRONX","10455","Closed","40.81857875069946","-73.91087028134818"
"70026279","2026-08-11T23:15:09.000","2026-08-11T23:15:09.000","Street Condition","Pothole","MANHATTAN","10033","Closed",,
"70026776","2026-08-11T23:14:52.000","2026-08-11T23:51:20.000","Noise - Residential","Banging/Pounding","BROOKLYN","11230","Closed","40.622055308707566","-73.95568883815213"
"70031025","2026-08-11T23:14:51.000","2026-08-11T23:44:57.000","Illegal Parking","Commercial Overnight Parking","BRONX","10466","Closed","40.89616318757953","-73.84369438598947"
"70032059","2026-08-11T23:14:45.000",,"Dirty Condition","Trash","BROOKLYN","11235","In Progress","40.57628078577156","-73.96500661788059"
"70027657","2026-08-11T23:14:44.000",,"Maintenance or Facility","Unsecured Facility","BRONX","10464","In Progress","40.86747358275403","-73.8094430998493"
"70036328","2026-08-11T23:14:21.000","2026-08-11T23:48:18.000","Illegal Parking","Commercial Overnight Parking","QUEENS","11421","Closed","40.69065684749187","-73.85202269669387"
"70029003","2026-08-11T23:14:12.000",,"Illegal Parking","Blocked Hydrant","MANHATTAN","10030","In Progress","40.82261580611525","-73.94542416165459"
"70033521","2026-08-11T23:13:41.000","2026-08-11T23:54:52.000","Blocked Driveway","No Access","BRONX","10455","Closed","40.81947658526739","-73.9112737268521"
"70033116","2026-08-11T23:13:31.000",,"FLOORING/STAIRS","FLOOR","BROOKLYN","11218","Open","40.636630507749054","-73.97516793587005"
"70028507","2026-08-11T23:13:31.000",,"UNSANITARY CONDITION","MOLD","BROOKLYN","11218","Open","40.636630507749054","-73.97516793587005"
"70037517","2026-08-11T23:13:31.000",,"PAINT/PLASTER","WALL","BROOKLYN","11218","Open","40.636630507749054","-73.97516793587005"
"70035907","2026-08-11T23:13:31.000",,"WATER LEAK","HEAVY FLOW","BROOKLYN","11218","Open","40.636630507749054","-73.97516793587005"
"70032910","2026-08-11T23:13:30.000",,"WATER LEAK","HEAVY FLOW","QUEENS","11435","Open","40.71330821603667","-73.8168276684868"
"70033071","2026-08-11T23:13:30.000",,"PAINT/PLASTER","CEILING","QUEENS","11435","Open","40.71330821603667","-73.8168276684868"
"70036608","2026-08-11T23:13:26.000",,"Illegal Dumping","Removal Request","QUEENS","11420","In Progress","40.681557114875226","-73.80866197749313"
"70028107","2026-08-11T23:13:22.000","2026-08-12T00:36:24.000","Noise - Street/Sidewalk","Loud Music/Party","BRONX","10457","Closed","40.8514016082275","-73.89040345130024"
"70033428","2026-08-11T23:12:58.000","2026-08-12T00:05:26.000","Non-Emergency Police Matter","Other (complaint details)","QUEENS","11372","Closed","40.75215676274358","-73.87339378295937"
"70035589","2026-08-11T23:12:41.000","2026-08-12T00:08:21.000","Illegal Parking","Commercial Overnight Parking","BROOKLYN","11219","Closed","40.62571166171605","-73.99823480547494"
"70036908","2026-08-11T23:12:41.000","2026-08-11T23:13:00.000","Water Maintenance","Fire Hydrant Running Full","MANHATTAN","10029","Closed","40.79525547483648","-73.94349993245301"
"70035039","2026-08-11T23:12:03.000",,"Dirty Condition","Trash","BROOKLYN","11219","In Progress","40.62003268221905","-73.99783151695193"
"70035524","2026-08-11T23:11:54.000",,"Noise - Residential","Banging/Pounding","BROOKLYN","11229","In Progress","40.59802408790666","-73.9543076196607"
"70035414","2026-08-11T23:11:46.000",,"Noise","Alarm","BROOKLYN","11230","In Progress","40.633702563124686","-73.96718506685441"
"70031005","2026-08-11T23:11:38.000","2026-08-11T23:32:06.000","Blocked Driveway","Partial Access","BRONX","10461","Closed","40.85246523888932","-73.83222995581158"
"70034292","2026-08-11T23:11:17.000",,"Curb Condition","Defacement","QUEENS","11369","In Progress","40.76029434301686","-73.86797095361649"
"70036312","2026-08-11T23:11:10.000","2026-08-11T23:28:14.000","Illegal Parking","Paper License Plates","QUEENS","11418","Closed","40.69088966663173","-73.8413557361975"
"70029453","2026-08-11T23:11:09.000",,"Water Maintenance","Fire Hydrant Running","MANHATTAN","10019","In Progress","40.77091474982287","-73.9887792114576"
"70035689","2026-08-11T23:11:07.000","2026-08-11T23:51:20.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11221","Closed","40.69028962650007","-73.94131714292246"
"70034998","2026-08-11T23:10:18.000","2026-08-12T01:26:32.000","Noise - Residential","Loud Talking","MANHATTAN","10033","Closed","40.85207391089936","-73.93331605427876"
"70036344","2026-08-11T23:10:14.000",,"Noise - Commercial","Loud Music/Party","QUEENS","11374","In Progress","40.722204555357074","-73.86724551240003"
"70028871","2026-08-11T23:09:37.000","2026-08-12T00:46:54.000","Illegal Parking","Blocked Hydrant","QUEENS","11417","Closed","40.67747837495425","-73.83336597956443"
"70036906","2026-08-11T23:09:33.000","2026-08-11T23:18:00.000","Water Maintenance","Fire Hydrant Running Full","BRONX","10457","Closed","40.84536978665942","-73.90388763248225"
"70034090","2026-08-11T23:09:24.000",,"Blocked Driveway","No Access","BROOKLYN","11236","In Progress","40.6479263854639","-73.89768550797338"
"70037050","2026-08-11T23:09:22.000",,"Illegal Parking","Blocked Crosswalk","BROOKLYN","11235","In Progress","40.58996041537112","-73.96351603957085"
"70031043","2026-08-11T23:09:09.000","2026-08-11T23:35:07.000","Illegal Parking","Blocked Hydrant","BRONX","10467","Closed","40.86626293322787","-73.86350515287381"
"70036916","2026-08-11T23:08:58.000",,"Water Maintenance","Fire Hydrant Running","BRONX","10459","In Progress","40.82534260470663","-73.88965868377021"
"70037279","2026-08-11T23:08:32.000",,"Taxi Complaint","Driver Complaint - Passenger","MANHATTAN","10018","In Progress","40.756192112317805","-73.99056478174674"
"70031065","2026-08-11T23:08:21.000","2026-08-11T23:17:01.000","Illegal Parking","Posted Parking Sign Violation","MANHATTAN","10014","Closed","40.731451203994","-74.00520295835949"
"70026907","2026-08-11T23:08:15.000","2026-08-12T00:17:21.000","Noise - Street/Sidewalk","Loud Music/Party","BROOKLYN","11211","Closed","40.713636081084886","-73.95914496662374"
